x,y
8.9996450913952959,8.2127682837808997
-7.8682015520045665,0.96902662433056097
0.69052981113557843,-13.746153011462676
-13.072795848531072,-2.7669514609271539
0.62623029747562009,-3.4569383494693855
-0.71375577975474402,-10.03379846340316
3.8177249026229947,12.620020761261156
-3.824351532949251,9.7096174223561054
-5.9914147366317803,15.851688511437878
0.048893493990483892,3.9986274024344572
4.8590576280863909,-0.74430108522563054
-3.5566943149699002,-12.355274732406174
-17.734888585780133,-10.937782097221667
4.160922493386801,-0.51190280905131791
-8.821475303555939,4.9537228762536669
-26.229511233605475,19.33154601990401
-5.9616011422758541,-16.526781777019114
6.2297422309906603,-14.05219410723651
0.40025512343473268,-12.047413463418126
8.7112326348098499,8.6699915156063305
-11.942320754702356,27.559226418350477
8.7777277890288268,9.8913906161504119
4.630357976023201,3.628385248025646
-8.3594410570545481,8.0951207912250531
16.848768399134244,-8.3133721554062028
14.335146393245161,7.0388502645737301
3.3632785231720841,11.329585123752091
-5.3124988228840762,-14.076267090065411
6.1014778313680491,12.172547977845076
-10.83657379301404,1.6983971392868871
0.62266974175374845,1.6487094659996808
7.9003839883726492,1.5850711457060649
13.932995386473376,8.3789991905638654
-8.8888337417874457,12.880098590999513
-24.230762474801452,-1.4724614915753267
-6.9061143027617877,2.1108333916931836
-17.119267244348229,16.453771507831153
-2.9551402866194798,-6.4383421811288786
20.236861160897284,-9.5809671033040242
2.0553782870513575,6.7863937908624274
17.655241275264444,-4.2884293000279765
10.885406383302129,-6.6732556896346846
-0.025494028018880639,7.6063582151969058
4.6573841769740252,4.8192290124088855
-15.849594929813529,18.865815678456826
5.2827148887401956,12.036745148529723
-18.118460361693629,-11.841117982425917
0.039366741988315461,12.979797540672708
13.308041995758806,0.12805907456429735
4.7529295935713751,13.16787158633619
-15.114999390269208,-8.4011411918603915
5.2932027904935008,-17.734533851920482
-3.580275942208357,-4.0679657573333374
-9.4466182940994532,-9.5757348924399448
3.8040156484955512,-7.6616106931163799
-2.3363009448005929,-10.904759909039065
10.16922954221168,-0.75570751646591761
-10.071968824117938,-0.099759033997525837
-13.45960088582701,10.405356184740704
8.4791902428111356,-21.950081336364114
-12.936684329194158,15.525236140201223
1.1563757821988569,3.3624969805338045
-8.074422612130336,-5.3350060177290999
-9.8822078260652937,-3.9800884244663792
-7.6719987456940117,6.1795936337442026
-1.9242217426412411,-1.072164931195581
-12.211051901007322,1.5768162995089965
-0.7961614708031457,6.3335849357833327
-8.8179061800035399,9.3560963338320882
-8.3220105033223408,16.157453162507135
-4.8666962951698887,6.4849107757827973
12.502730710476943,1.0685560013940949
7.5143705595409447,12.953160434194078
-23.329085989410252,-3.6156706677792574
1.5349800131442177,-1.7279787906653052
1.8528026663464845,4.5458908536104428
1.6124528400872729,-6.8485255447507658
-23.059994938207936,3.827355296037763
7.5996091149773282,-10.969324403402025
-8.2715303879169753,-10.138374033596225
8.0451070675596004,-12.64781798181901
-7.4449037870381023,-5.7883811264685745
-3.3656416883938283,10.852242314815177
6.1798928884584283,-10.250054886916429
-9.0165405890090078,-3.3337288494192685
12.675967466927666,-13.537109154301366
6.6181062901355983,17.14853262750815
-1.7917634609302131,-11.068744047381358
0.28654788882793075,-15.826188536991983
-12.883477358731399,-17.561458140150105
4.1458405820210222,-10.672040972221344
19.112887056303322,-7.7164710314451144
2.4780910476394542,4.4054236291033195
9.0878971528729586,-8.1510436486805222
-12.533486764619678,5.7481630642782244
-10.38982944901618,-5.7544171603319167
6.3804800140681692,10.009673209025307
-9.6941802919986984,3.6196960892691172
4.9670219289061803,-9.9285835733665913
-1.3886969143606183,-0.28884212361410011
2.070250089093729,9.6695088945794829
4.586901843701388,5.3154990326746718
5.2724524330128952,-1.9829101343409659
-8.3189572402824847,12.456852689525348
-1.0030796227255381,-1.6095060070115994
6.1615848651509193,20.075544116906116
-8.2720059814823514,-23.371647158325715
-3.0571045696077843,6.1716127102113552
-1.8158476899037908,13.504363489392279
7.3651038710879231,-6.9295453622017487
18.054322241508146,2.0769852643943967
3.9004662268511581,3.9091287979711948
27.125734807706074,6.0882717332541461
10.777986835364903,3.1555144318310462
-1.5225668731567932,-4.1077994682885395
10.810663121262955,-16.218361075295867
0.69114236633582082,-13.289768356106158
-2.6312820285760679,5.3476229531402533
12.810888663547646,14.727068282686966
-9.2511488945741114,7.8319044486688334
-3.5739789826731694,0.20846296163412673
5.5307835662396538,7.8108019282173444
18.990907657585733,4.5445057446080952
-15.00765347706826,12.074368828647355
1.2375243181859972,16.598272198340815
17.858010199879534,1.5638493455979745
-2.9184984504702478,-10.888630985265005
17.698391367619458,-0.70534314317918101
-24.535206032992441,12.271574928518501
5.1761800358467136,11.899685968458462
-1.1463907858294917,12.128206555758201
17.050176117947615,-12.553255584914325
4.6778520376591661,8.5459378158761332
9.5870764126417249,-0.24376033044900858
9.5883614466866955,0.66532548262189894
22.993605149937917,-22.83040412697968
2.6531696921551702,20.645307799845195
18.555109307551014,-7.8581805861435496
16.586651267827023,-13.340282057165391
2.8169830676307894,3.1163041360554224
-10.299739837002036,-2.7202376349493851
-11.873196268679942,0.48794684340514566
20.413087734314566,-10.605897140735877
13.297982144393552,-6.9658497942281095
2.5530639452212576,14.663023524229377
13.038775633204935,6.6499239885860302
8.5949638584209005,12.589421851471851
-9.7635451812345835,8.1478076696817823
-2.4658548522504291,10.775691792916938
1.801420191954499,-12.307672097417461
-1.7489866535929766,-0.40378134715262071
-2.3315019740092282,-7.1194018051933909
-9.1258085687941541,2.6812634370330808
0.01641127623110044,9.2130559391223699
-0.45690427672639056,-4.1931261639097599
1.0821257057231306,-14.112950161516288
-13.10692889444044,0.59700882413377054
-15.761444770629788,-2.1967598651974303
-20.984426961551371,18.717118987348236
10.150869079949562,-0.32918191501708161
18.169614693191779,10.214423113986959
-9.8251478653904787,3.9066839535034847
0.48811365727581912,-1.8901855997562915
0.43721267242468337,2.4591959673082204
16.89387753525169,-0.85886685368850779
-6.5824771521247305,-4.6483683484521716
18.521148574029439,-10.80518401375743
-13.792690539237707,-1.9148109021884174
10.701746911158722,14.676021540198256
-12.513492903943925,-1.3128099663961335
4.0031713276454601,8.5694234199990973
11.848135004199385,8.3949544827091884
5.0651039301866918,-8.1525457120950602
5.3605597584557305,6.9709801514651693
-14.864481775766238,-3.1162636435713291
7.03585859424666,-14.188009244741831
-5.1791455280224561,4.8074547022089265
-13.465773844899731,3.6099428636624253
7.742177013134059,12.444396003981629
14.225317836863066,-6.5281658367185544
6.8592645620263593,-6.0492706973687005
-11.492480856671094,-2.7946668062015059
3.9887633940502925,19.36134813185425
-5.4172286420359503,5.5916713863174827
-3.4694485498706653,3.8416715616651116
-9.0821847151665587,-11.032557857922967
5.3134845054678062,-10.716832420773619
-6.428663352765966,7.2794467907877944
11.518793309217216,-4.0493527842646531
2.811554438963451,-4.2544994547715884
-8.4214016193270265,-11.866440312994108
-4.7384269410855344,5.8172772939879476
4.4541370638844517,-6.0951425062012756
7.5242226693939029,-14.062949524122478
-14.617070377007588,9.3874652011460054
-6.9248824933072184,-11.835238494638951
8.3941587077903392,-1.6173499845271755
-2.2038000947455814,-0.73544170524427099
8.197397923411037,15.417218585393599
-7.3847920594986904,-3.8409851010667913
11.148113722818564,2.9666301944300106
-0.7996248042720332,-1.5887954387503531
-14.056813951856316,-12.976554893079102
12.466777230970598,-3.0169588989974065
-8.8277921952853262,-21.694855648933057
-2.9964310815718296,8.6398058538896798
-5.8399591783409202,-4.5445944788845019
5.8991727362272233,7.5522856084959011
-4.338983275166731,1.0165450950726771
15.885403450280506,8.1337262289902146
4.5246276411816062,-8.2779182587961166
-6.8574087957201559,-1.738695000929388
-18.621347949645518,2.3349010940758226
-11.916293233222614,21.748735778520874
-9.4793737488439334,0.90547598586103606
3.5406922444348297,8.0167573775907215
21.823534295073785,12.731865094938854
-11.109964710629336,-12.14977570132355
9.711264030009584,-1.4402687623180661
-4.0188371407093673,-16.717699712664114
-0.79819184721763059,19.85185334797535
7.9555547312836605,21.119786594525255
5.4631225569740423,-19.500722436865289
0.0087280402330357429,2.3365339887033723
-0.4129793280818832,6.4390600722310491
-5.0388501843718627,1.8604900952149952
-11.629478085968117,-9.8389529709995465
-8.5417177436925016,-0.8699402207752448
0.58742595179342971,3.4454311255224019
-5.062404500240917,-8.242112260347243
-0.37538588653930721,-8.6656119292001001
-2.7300505155537804,8.3082298300459652
9.4183158493673567,-8.6518964516719166
-13.607192254635049,8.9884458668617988
0.8657010007583027,11.435561776025942
4.7392176561735893,1.9294764421559638
9.0448845906414626,-18.029634650808145
16.223722172119469,6.0575493529224866
8.0277301757331383,-18.70183060185844
5.0022062531999527,-10.490243235547652
-4.5737702748106521,-15.702228002731236
-3.7141631240062178,-21.08621600897381
-8.0382767175933907,-2.5649066385280399
6.1840338426196952,8.4109148866070385
-14.051088864096137,7.2448946139570491
-4.540567155003882,1.8528335809126804
-7.7717994257577061,-6.1409004252391561
-3.9574660965459465,-8.2171256556488164
14.369595531318387,-10.997710958869746
0.64573230366588152,4.3342794600732706
-2.0866891292114143,10.791630932972364
9.8295493558819711,2.5622020569428452
-1.9155682385050332,-3.8751477006005008
-2.0671935560816515,3.8457623107227654
5.8233822255784329,-5.4044259536587083
11.556846472775932,5.5655429055900418
-18.967871267013926,4.6645155395787921
-3.443058895405176,-10.045411705606728
-7.0310971410736762,10.299911219615668
14.511687263916953,-4.068231199310695
-10.746375796985429,8.4186673878560576
-2.960260736369654,-7.7613092751826498
14.162023756715996,-16.229772191636137
3.0645585966136437,0.81045570090116825
19.153703568131423,-14.675894231278031
1.8559166039467003,2.8760728311817556
7.8999812889916363,-3.6481897761242452
5.9965729998678183,-6.1952735782111565
6.6044603282183356,-1.5316803849024936
0.9673983263564202,6.4080108452396187
-3.8910284408465348,-7.5582219294325359
18.18154949584979,-1.6733024659849245
-6.249860680767215,-2.4937959451781522
13.025410194097082,-5.6491834948867137
-6.9236483271174789,2.6969280643865989
-6.8265640484546211,3.6828205808262853
5.7457722189461045,3.1213522246325045
0.23740185129687319,2.8609345735722513
4.8240076742997999,-13.749703505517743
-27.061286209132533,-20.853161753070061
-0.091359571571361403,-0.22741552327922193
4.4399330298611197,2.9763894463184712
8.7520699659917085,-3.9316154937438763
5.4308073516809729,-3.5550572773364357
-12.802361119508038,-7.7351638787620995
7.0681747706426377,5.7865841583773321
-1.8238446384090876,-18.960350155098531
-9.638356165279756,1.2072088287694631
10.213477190721107,15.120362412580528
-2.5190706047232791,18.038867161854352
-10.188941597753242,-28.925777057724765
6.889868707001642,7.5503854464872013
17.982763225552127,-1.9945120491358315
8.1038265045661255,3.0239349771053288
4.768118369956766,-5.7493148802857741
11.586415624135631,7.1668599801138981
5.1157403046584911,-5.6347607284086401
5.6924914526849673,-5.7711184364023591
-5.1261370617939814,-7.143193145258576
5.8364857986775354,-0.55721126062855508
2.3481398176560822,-9.2213114666057532
-16.836237188975488,-7.150949629884308
29.735009979674572,2.5904845331077726
0.13548267096494834,-14.867748068177375
2.5079458499943192,-3.6846771988806393
-10.831206106621924,-1.5559290807403359
-18.980356598702155,12.497458792846688
15.342561953365211,16.232533593623597
-0.16415103559146552,-3.2953056464867201
-18.686879459695426,-1.4423345736825959
-18.47845879080279,-0.45247854212674687
7.1112452247865559,-5.7216253487775628
-18.874456062459007,-10.161869635605616
8.2446623009806057,0.14675556967745895
-6.4172711253430563,0.62972878010981881
4.8740476696646393,18.252973592230013
14.251482491665321,-11.066174059733825
-5.0024505027896122,-4.1022754087848528
5.1914182919173824,2.5545944199797295
-22.007951135551885,-7.2105968024440781
-0.77989131515666354,8.1817252235846301
10.778360403004829,-12.547055609557223
3.1770643128302209,-19.901919783764505
-8.5748895919923012,-5.3914530846243807
-0.90670651931783786,-25.295573961986793
-23.764013839397506,6.0494866061849333
-18.19565985953378,6.9636947784060155
8.1730153296294752,4.1544771170267767
11.704607538920671,-7.9239343802481921
-6.584278607033788,-5.8225691226177547
13.615918910306073,0.28987658725814819
-7.0348853039643426,-8.6717717555484715
12.186096801191724,17.433462355960263
10.225306067395778,-27.243100570809034
13.745022680284338,-15.653819040927313
-9.562410710784258,4.8652910165541163
-10.714225325714526,15.534604884723333
-13.273391058902117,-7.5511919246462895
2.545049888036635,20.261822291073713
-3.5229915551981072,0.52328723393138643
-6.0512549177496826,-16.583986450321852
-8.6245864486091808,-11.077315742927638
6.9112035986579006,11.519820724209799
-0.71715989488969967,1.656110531896654
2.133320911502306,15.979138030489503
-7.9233946002789155,9.3544136963441744
12.104279363978405,-6.2820254630599415
-6.6426519657918073,6.8095484278347165
5.9799731736339368,-18.608874759597629
-6.6001238595553504,10.653112438212663
3.1931350483443097,3.2096498567909713
0.54046106314270714,-1.7717369425273866
15.368346238338697,-11.693908274801375
-21.678469562906525,6.470597210509025
2.3339409522960239,-15.062295485483357
-10.178328940487924,-9.1716768246311418
-5.4884618353224832,-10.909856248737704
3.8632213768581298,1.679908948578694
14.482863717399283,2.4004678430574469
-3.4637526259653164,-15.032697128022665
-9.9730180268280328,9.51858971244644
-24.043451750794521,15.888643707719103
-5.3180110248416526,12.66072340961712
6.1983659836375011,3.3274103357371532
-19.549250414748812,4.3308148222363689
-7.9673508212304736,12.327575215999778
-2.6938489538465693,-1.8000292521925176
-18.042736665272606,4.7416996873874311
-13.802697920047859,11.529667685510583
6.8315761427702348,-19.352384012165771
0.43201680473625376,8.6399990057491269
-2.3497896301328822,5.5602356287809043
12.995295541219713,-11.285379720611006
-11.18425093767762,8.4429102767893909
8.6888831220511147,-1.8476296193054307
8.9425925651573817,-10.280762167620239
-0.32966425273312017,-1.999209943780742
2.7120946317589527,7.0676224779001098
-11.234121904181508,-12.741740886810026
-15.399759082869146,9.6982397806846024
-0.55560230545866096,-3.0114093357738203
-8.1463022707578059,5.1595400983589199
2.6771719906866887,-4.6641094086405799
17.830753130351169,6.7702866060072928
1.9747334524210067,10.791326823412161
5.6682496030190324,0.32355565347596638
-8.3775406052014318,14.219076772045474
-18.705657676037848,0.21174812278971086
-6.2261407111193465,-11.711305893684635
7.4499246772724215,15.112646784518072
-0.51526856891783901,0.61418098165534585
-11.92224797170911,12.687312429908143
8.6725270927460141,0.25620663030543483
-7.6730774532907189,5.5011215592376832
-2.9646271518985428,-12.91109819831866
-9.1458970331201783,-2.6654468795262964
-3.0000483334442221,22.49877802106635
4.3940202667526309,-10.678085042931238
-2.5270416586678146,-11.112152506968915
17.025052677476932,-5.3438663248819926
1.0732572606590405,9.0402015864974281
2.6311865634254068,3.5827715471806942
11.539474345663335,-8.1584954963124883
-35.32274646608397,-3.9485190995903756
0.25132964956886833,21.866146430332432
-7.7016651402174352,-23.430379803325337
-5.1301337461993626,8.738271465642379
-1.8960246155515672,14.708019760722564
3.253424285955191,5.3750707791893246
15.054473266562919,21.820626364313803
10.536219397219405,22.300875211506842
2.3328422788560164,8.6149892550587168
-20.586596192841373,10.59957699605507
-5.1621779917542518,-1.5121382870091504
2.3139847968980085,-8.3909074815575195
1.8034650080173211,-3.712457369634369
-2.1664430593946276,-3.3385978490286168
0.79666251308458014,-1.4737402109012008
13.195642003882551,-2.3790306682899884
10.034788513715212,3.5820579220965731
-4.8391236843881931,-11.161259774824126
0.74999755882510644,-6.178597349829924
-5.0023441630316672,-15.834168923734813
-8.3323944334590561,19.97525534338147
12.657076635343781,7.2777610031039437
-9.5620129630446655,-0.63102831659960046
4.1452865212694814,-5.5857805636666527
8.1372477261119709,-24.24562148979609
-14.432889139066656,9.1100751555863102
-5.4415871252769845,-8.3899723115644012
2.8095884978745489,-10.981059449761169
0.26955273978098515,-18.537156743859342
-9.6018312829156489,6.4704530276857408
8.0530127661032971,-3.2774265371009665
-6.0850206258203157,-7.7586033677877619
-2.4490705991582806,18.453342530768321
5.055037154496242,-16.889681382280692
2.1695308522810643,4.3380044300253386
-11.050246386275845,-1.6235254544693891
-16.188894163466941,-2.5434475409274655
-4.7949359203406141,5.3439830169358293
-19.977119902673376,-14.828324875503423
-0.1421003290617236,-8.03185761793398
3.5583100812875297,1.1697713630016748
-6.5560408793441987,-10.580860730171441
17.080469557704451,-2.0618508389429073
-12.265308783218225,2.4273309489783035
-4.6714138265135645,-11.915567087573963
-7.0295041391874591,-7.5078712430984904
2.4291657366457713,-7.7167516270629939
